N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2021;entrées 2020;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
89644;MILLENIUM;HAUTS DE FRANCE;PLACE DES MANTILLES;59139;Caudry;14630.0;59;59307;Caudry;18687.0;06-autres communes et unités urbaines;2.0;598.0;32.0;888.0;20779.0;15630.0;32.94305822136916;De 20 à 30 000 entrées;COMMUNE DE CAUDRY;;OUI;E;JP;FIXE;NON;C;124.0;107.0;23.0;31.426707264027836;55.4860809047412;12.71748586341888;0.3697259678120922;36.0;5.420835145715529;50.127719;3.415275;50.127719, 3.415275
120181;GAUMONT CITE EUROPE;HAUTS DE FRANCE;1001 BOULEVARD DU KENT;62239;Coquelles;2638.0;62;62504;Calais;98926.0;05-Unités urbaines de 20 000 à 100 000 hbts;12.0;2371.0;32.0;11537.0;218858.0;152053.0;43.935338335974954;De 200 à 300 000 entrées;GAUMONT;PATHE GAUMONT;NON;NON;;FIXE;OUI;B;183.0;160.0;135.0;33.25537208987484;53.80539566498139;12.14981630090239;0.7894159442413718;47.0;4.410645677819327;50.931939;1.8108;50.931939, 1.8108
221842;AMICAL CINE;HAUTS DE FRANCE;35, RUE JOSEPH LEROY;59339;Leers;9480.0;59;59702;Lille (partie française);1056396.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;154.0;26.0;281.0;5971.0;5768.0;3.5194174757281553;De 5 à 10 000 entrées;AMICAL CINE;Descamps;NON;NON;;FIXE;NON;B;107.0;83.0;1.0;64.91803278688525;23.934426229508198;10.22950819672131;0.9180327868852459;39.0;32.939890710382514;50.679317;3.243787;50.679317, 3.243787
246522;LE PONT DES ARTS;HAUTS DE FRANCE;PLACE DOUMER;59378;Marcq-en-Barœul;39291.0;59;59702;Lille (partie française);1056396.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;426.0;28.0;3082.0;65083.0;0.0;;De 50 à 80 000 entrées;M'CINE;;NON;NON;;FIXE;NON;B;125.0;101.0;74.0;53.28636184469846;33.67001708054132;12.930298252529235;0.11332282223098147;49.0;26.42228353698594;50.6668;3.075466;50.6668, 3.075466
287462;CINEMA 2001;HAUTS DE FRANCE;23 AV DE LA CONCORDE;62604;Neufchâtel-Hardelot;3815.0;62;62207;Neufchâtel-Hardelot;7388.0;06-autres communes et unités urbaines;1.0;198.0;30.0;629.0;9694.0;7309.0;32.63100287317006;De 5 à 10 000 entrées;LES AMIS DU CINEMA 2001-2002;Descamps;NON;NON;;FIXE;NON;C;56.0;52.0;12.0;56.35126377187297;30.06048822639879;13.588248001728234;0.0;14.0;8.500756102829984;50.632496;1.578876;50.632496, 1.578876
423382;MODERN CINE;HAUTS DE FRANCE;1, RUE DU 8 MAI;59586;Templeuve-en-Pévèle;6282.0;59;59211;Templeuve;10581.0;06-autres communes et unités urbaines;1.0;170.0;32.0;687.0;17336.0;13262.0;30.71934851455286;De 10 à 20 000 entrées;LES TOILES DU NORD;GPCI (Vintrou);NON;NON;;FIXE;NON;C;67.0;58.0;21.0;60.564903033988784;28.3397526859923;11.09534428001892;0.0;11.0;6.189607405905805;50.527126;3.168609;50.527126, 3.168609
12401;STUDIO;AUVERGNE / RHONE-ALPES;VALMOREL;73024;Les Avanchers-Valmorel;803.0;73;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;2.0;345.0;11.0;306.0;4504.0;6590.0;-31.65402124430956;De 2 à 5 000 entrées;REGIE SERVICE PUBLIC STATION VALMOPARC;MC4 (Gardebosc);NON;NON;;FIXE;NON;R;63.0;60.0;16.0;41.24293785310734;50.282485875706215;8.47457627118644;0.0;13.0;4.361581920903955;45.46071;6.441929;45.46071, 6.441929
15374;BEL' DONNE;AUVERGNE / RHONE-ALPES;PLACE DE VERDUN;38006;Allevard;4168.0;38;00358;Allevard;14861.0;06-autres communes et unités urbaines;2.0;241.0;32.0;841.0;18341.0;12147.0;50.99201448917429;De 10 à 20 000 entrées;BOCCA BERNARD ALBERT;VEO (Baron);OUI;E;JP;FIXE;NON;C;125.0;110.0;48.0;48.8206824725847;41.27305029712675;9.07308705507566;0.8331801752128897;46.0;25.234331924278624;45.394059;6.075331;45.394059, 6.075331
15792;LE MOTTARET;AUVERGNE / RHONE-ALPES;STATION DE MERIBEL;73015;Les Allues;1900.0;73;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;172.0;12.0;151.0;1071.0;2364.0;-54.69543147208121;Moins de 2000 entrées;GERARD DAVOINE ET SES ENFANTS;;NON;NON;;FIXE;NON;R;36.0;33.0;0.0;39.04856293359762;42.616451932606545;18.334985133795836;0.0;8.0;12.388503468780971;45.404713;6.578019;45.404713, 6.578019
20311;SALLE DE CINEMA;BOURGOGNE / FRANCHE-COMTE;LE BOURG;71009;Anost;738.0;71;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;103.0;32.0;120.0;1452.0;1414.0;2.6874115983026874;Moins de 2000 entrées;ASSOCIATION ANOST CINEMA;;OUI;E;;FIXE;NON;R;77.0;59.0;0.0;66.13333333333333;23.644444444444446;5.511111111111111;4.711111111111111;34.0;61.955555555555556;47.068237;4.09482;47.068237, 4.09482
31236;CINE CRISTAL;AUVERGNE / RHONE-ALPES;1 PLACE DE LA PAIX;15014;Aurillac;26822.0;15;15401;Aurillac;33258.0;05-Unités urbaines de 20 000 à 100 000 hbts;7.0;1073.0;32.0;7129.0;97378.0;67758.0;43.71439534815077;De 80 à 100 000 entrées;SOCIETE DES CINEMAS D AURILLAC;PATHE GAUMONT;OUI;D;JP;FIXE;NON;C;204.0;169.0;108.0;48.00645938999704;40.24609366115496;11.054882070643892;0.6925648782041076;68.0;12.591261628039211;44.92393;2.442797;44.92393, 2.442797
32092;LE CLOS;AUVERGNE / RHONE-ALPES;LE CLOS;38225;Autrans-Méaudre en Vercors;3133.0;38;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;160.0;32.0;322.0;5509.0;6036.0;-8.730947647448643;De 5 à 10 000 entrées;MC4  DISTRIBUTION;MC4 (Gardebosc);OUI;E;;FIXE;NON;R;160.0;150.0;26.0;57.154829247852504;30.525874711921226;11.062225015713388;1.257071024512885;66.0;36.09888958726168;45.1750733;5.540751;45.1750733, 5.540751
44005;SALLE DE LA CHAUDANNE;AUVERGNE / RHONE-ALPES;RUE DE LA FONDERIE;73034;Beaufort;2140.0;73;73106;Beaufort;3694.0;06-autres communes et unités urbaines;1.0;80.0;11.0;74.0;1713.0;2855.0;-40.0;Moins de 2000 entrées;OFFICE DE TOURISME D'ARECHES BEAUFORT;MC4 (Gardebosc);NON;NON;;FIXE;NON;C;33.0;31.0;6.0;56.476002629848786;33.99079552925707;9.533201840894149;0.0;7.0;7.166337935568705;45.717264;6.575641;45.717264, 6.575641
44239;COUR DE L'ECOLE;AUVERGNE / RHONE-ALPES;COUR DE L'ECOLE;07028;Beaulieu;517.0;07;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;100.0;10.0;22.0;2654.0;2029.0;30.803351404632824;De 2 à 5 000 entrées;VILLERMAUX CYRILLE JOSEPH GERARD;;NON;NON;;ITINERANT;NON;R;10.0;7.0;2.0;0.0;100.0;0.0;0.0;1.0;2.938706968933669;44.368236;4.268552;44.368236, 4.268552
45266;CGR BEAUNE;BOURGOGNE / FRANCHE-COMTE;13 BIS BOULEVARD MARECHAL JOFFRE;21054;Beaune;21472.0;21;21401;Beaune;21472.0;05-Unités urbaines de 20 000 à 100 000 hbts;6.0;898.0;32.0;6078.0;66203.0;39414.0;67.96823463743847;De 50 à 80 000 entrées;CAP'CINEMA BEAUNE;LES FILMS DE LA ROCHELLE;OUI;D;RDJP;FIXE;NON;I;156.0;131.0;94.0;45.048889760947056;39.66611072958566;14.003074005036137;1.2819255044311455;53.0;10.544818339383237;47.026717;4.841456;47.026717, 4.841456
67304;RIO BORVO;BOURGOGNE / FRANCHE-COMTE;RUE DE LA PETITE MURETTE;71047;Bourbon-Lancy;4893.0;71;71201;Bourbon-Lancy;4893.0;06-autres communes et unités urbaines;1.0;152.0;32.0;656.0;9046.0;4961.0;82.34226970368877;De 5 à 10 000 entrées;CINEVASION;;OUI;E;JP;FIXE;NON;I;135.0;111.0;17.0;51.73123954176857;35.358475994336466;12.137984296563264;0.7723001673317029;40.0;11.53301583215343;46.618744;3.759124;46.618744, 3.759124
67903;SALLE POLYVALENTE;AUVERGNE / RHONE-ALPES;PETIT GYMNASE ECOLE;38052;Le Bourg-d'Oisans;3369.0;38;38116;Le Bourg-d'Oisans;3369.0;06-autres communes et unités urbaines;1.0;150.0;8.0;97.0;3046.0;688.0;342.7325581395349;De 2 à 5 000 entrées;LES CINEMAS ASSOCIES;;NON;NON;;ITINERANT;NON;I;33.0;19.0;1.0;39.77591036414566;23.52941176470588;15.896358543417366;20.798319327731093;12.0;55.46218487394958;45.075098;6.013937;45.075098, 6.013937
75492;PARIS;AUVERGNE / RHONE-ALPES;PLACE DE LA LIBERTE;43040;Brioude;7015.0;43;43202;Brioude;7673.0;06-autres communes et unités urbaines;1.0;313.0;30.0;167.0;2572.0;9354.0;-72.50374171477443;De 2 à 5 000 entrées;CINEMA LE PARIS;VEO (Baron);OUI;E;JP;FIXE;NON;C;64.0;56.0;0.0;61.60550458715597;28.71559633027523;9.678899082568808;0.0;16.0;19.174311926605505;45.292071;3.387558;45.292071, 3.387558
78505;reg'Art;AUVERGNE / RHONE-ALPES;PLACE DU 19 MARS 1962;26063;Buis-les-Baronnies;2400.0;26;26101;Buis-les-Baronnies;2400.0;06-autres communes et unités urbaines;1.0;151.0;32.0;656.0;9839.0;8032.0;22.497509960159363;De 5 à 10 000 entrées;REGAIN;MC4 (Gardebosc);OUI;E;RDJPPR;FIXE;NON;I;196.0;163.0;0.0;55.11779582057766;23.2796486090776;16.518035405297486;5.084520165047252;102.0;53.49394383069347;44.275689;5.27174;44.275689, 5.27174
95052;ESPACE DES ARTS;BOURGOGNE / FRANCHE-COMTE;5 BIS AV NICEPHORE NIEPCE;71076;Chalon-sur-Saône;46316.0;71;71501;Chalon-sur-Saône;76866.0;05-Unités urbaines de 20 000 à 100 000 hbts;2.0;1134.0;5.0;38.0;3006.0;3511.0;-14.383366562232982;De 2 à 5 000 entrées;COMMUNE DE CHALON SUR SAONE;;NON;NON;;FIXE;NON;C;7.0;4.0;0.0;34.61538461538461;40.15384615384615;25.23076923076923;0.0;3.0;59.84615384615385;46.779485;4.849123;46.779485, 4.849123
96611;REPUBLIQUE;BOURGOGNE / FRANCHE-COMTE;4 AV EDOUARD HERRIOT;39097;Champagnole;8379.0;39;39301;Champagnole;10391.0;06-autres communes et unités urbaines;3.0;389.0;32.0;1490.0;18485.0;10108.0;82.87495053423031;De 10 à 20 000 entrées;LES TROIS REPUBLIQUES;MC4 (Gardebosc);OUI;E;RDJP;FIXE;NON;C;159.0;144.0;34.0;47.36541753852006;37.61334094223575;14.7295669266375;0.29167459260668316;65.0;14.222306765582399;46.748543;5.906232;46.748543, 5.906232
102284;LES HALLES;AUVERGNE / RHONE-ALPES;PLACE ST PHILIBERT;42052;Charlieu;3781.0;42;42204;Charlieu;9585.0;06-autres communes et unités urbaines;2.0;210.0;32.0;1024.0;14785.0;10171.0;45.364270966473306;De 10 à 20 000 entrées;ASSOCIATION AU FIL DU TEMPS;;OUI;E;RDJPPR;FIXE;NON;C;157.0;127.0;23.0;66.06857046584112;22.154831101002443;11.456490607362479;0.32010782579395164;68.0;32.322466515036645;46.158309;4.170764;46.158309, 4.170764
102853;LE TIVOLI;BOURGOGNE / FRANCHE-COMTE;9 RUE DE LA CHAMPAGNY;71106;Charolles;3246.0;71;71105;Charolles;3246.0;06-autres communes et unités urbaines;2.0;233.0;31.0;480.0;8859.0;7338.0;20.72771872444808;De 5 à 10 000 entrées;AEP DE LA VILLE DE CHAROLLES;VEO (Baron);OUI;E;JP;FIXE;NON;I;96.0;84.0;6.0;66.01839684625492;22.90407358738502;11.077529566360052;0.0;27.0;17.266754270696453;46.435078;4.273364;46.435078, 4.273364
105091;MORCLAN 2OOO;AUVERGNE / RHONE-ALPES;MORCLAN 2000;74063;Châtel;1292.0;74;74108;Abondance;3792.0;06-autres communes et unités urbaines;1.0;275.0;14.0;154.0;4627.0;6568.0;-29.55237515225335;De 2 à 5 000 entrées;SOCIETE DES CINEMAS DU CHABLAIS;;NON;NON;;FIXE;NON;C;34.0;33.0;22.0;41.040714130198126;48.573916829958634;10.38536903984324;0.0;4.0;1.0450685826257349;46.278127;6.859481;46.278127, 6.859481
106582;LA SOURCE;AUVERGNE / RHONE-ALPES;RUE ST JULIEN;15045;Chaudes-Aigues;875.0;15;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;250.0;29.0;120.0;1639.0;1288.0;27.251552795031053;Moins de 2000 entrées;COMMUNE DE CHAUDES AIGUES;VEO (Baron);OUI;E;;FIXE;NON;R;82.0;75.0;0.0;59.13528591352859;27.12691771269177;13.737796373779638;0.0;22.0;12.552301255230125;44.855415;3.005081;44.855415, 3.005081
111071;VOX;AUVERGNE / RHONE-ALPES;AV DE JAGORNAC;07064;Le Cheylard;3071.0;07;07114;Le Cheylard;4047.0;06-autres communes et unités urbaines;1.0;159.0;15.0;49.0;1772.0;2605.0;-31.97696737044146;Moins de 2000 entrées;SOU DES ECOLES CINEMA VOX;MC4 (Gardebosc);NON;NON;;FIXE;NON;C;38.0;34.0;0.0;48.448145344436035;30.734292202876606;20.81756245268736;0.0;7.0;15.518546555639666;44.907088;4.421455;44.907088, 4.421455
114621;CINE CAPITOLE;AUVERGNE / RHONE-ALPES;32 PLACE DE JAUDE;63113;Clermont-Ferrand;149464.0;63;63701;Clermont-Ferrand;277993.0;04-Unités urbaines de 100 000 hbts ou plus;5.0;647.0;32.0;4704.0;44787.0;40613.0;10.27749735306429;De 40 à 50 000 entrées;UGC;PATHE GAUMONT;OUI;A;RDJPPR;FIXE;NON;C;129.0;84.0;86.0;68.95125126573123;8.39577607406336;14.419210183711847;8.233762476493563;81.0;96.1897873571532;45.776195;3.081674;45.776195, 3.081674
114664;LE RIO;AUVERGNE / RHONE-ALPES;178 RUE SOUS LES VIGNES;63113;Clermont-Ferrand;149464.0;63;63701;Clermont-Ferrand;277993.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;159.0;28.0;982.0;15410.0;11576.0;33.120248790601245;De 10 à 20 000 entrées;ASSOCIATION LES AMIS DU RIO;;OUI;A;RDJPPR;FIXE;NON;C;131.0;63.0;25.0;69.26934097421203;9.455587392550143;17.066618911174785;4.208452722063037;57.0;96.66905444126076;45.803623;3.108544;45.803623, 3.108544
114717;LES AMBIANCES;AUVERGNE / RHONE-ALPES;7 RUE SAINT DOMINIQUE;63113;Clermont-Ferrand;149464.0;63;63701;Clermont-Ferrand;277993.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;269.0;32.0;3243.0;26637.0;20285.0;31.313778654177966;De 20 à 30 000 entrées;LE PARIS;MC4 (Gardebosc);OUI;A;RDJPPR;FIXE;NON;C;150.0;109.0;102.0;70.12088257762998;14.330652046915024;10.789556464296949;4.758908911158046;99.0;97.88792522356536;45.778539;3.081053;45.778539, 3.081053
115511;LES ARTS;BOURGOGNE / FRANCHE-COMTE;PLACE DU MARCHE;71137;Cluny;5137.0;71;71112;Cluny;5137.0;06-autres communes et unités urbaines;1.0;289.0;27.0;229.0;5630.0;4772.0;17.979882648784574;De 5 à 10 000 entrées;COMMUNE DE CLUNY;;OUI;E;JPPR;FIXE;NON;I;80.0;61.0;2.0;70.51186017478153;17.17852684144819;10.936329588014981;1.373283395755306;41.0;56.95380774032459;46.43482;4.657216;46.43482, 4.657216
125201;GERGOVIE;AUVERGNE / RHONE-ALPES;AVENUE DES DOMES;63124;Cournon-d'Auvergne;20526.0;63;63701;Clermont-Ferrand;277993.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;476.0;32.0;2998.0;26734.0;18861.0;41.74221939451779;De 20 à 30 000 entrées;KALEIDOSCOPE;;OUI;C;;FIXE;NON;B;112.0;99.0;48.0;61.86419650980067;28.02084194855678;9.66421305102969;0.45074849061285255;48.0;29.257298817302125;45.731555;3.199146;45.731555, 3.199146
125291;REX;AUVERGNE / RHONE-ALPES;PLACE VERCINGETORIX;63125;Courpière;4181.0;63;63115;Courpière;4181.0;06-autres communes et unités urbaines;1.0;124.0;32.0;278.0;4422.0;2640.0;67.5;De 2 à 5 000 entrées;ASSOCIATION COURPIERE CINEMA;VEO (Baron);OUI;E;JP;FIXE;NON;I;108.0;97.0;3.0;63.23741007194245;22.12230215827338;11.97841726618705;2.661870503597122;44.0;31.58273381294964;45.755201;3.536932;45.755201, 3.536932
128605;CINE MORVAN;BOURGOGNE / FRANCHE-COMTE;6 ET 8 RUE DE LA VERRERIE;71153;Le Creusot;21787.0;71;71401;Le Creusot;33089.0;05-Unités urbaines de 20 000 à 100 000 hbts;4.0;411.0;32.0;2513.0;19623.0;15016.0;30.680607352157697;De 10 à 20 000 entrées;GERARD DAVOINE ET SES ENFANTS;PATHE GAUMONT;NON;NON;;FIXE;NON;C;107.0;85.0;52.0;40.99006604140074;48.23242133303735;10.250291359120927;0.527221266440979;28.0;8.635329374549087;46.805596;4.420044;46.805596, 4.420044
130653;LE CINE;AUVERGNE / RHONE-ALPES;GROUPE MAURICE THOREZ;07076;Cruas;3079.0;07;07105;Cruas;3079.0;06-autres communes et unités urbaines;1.0;156.0;30.0;483.0;3818.0;3070.0;24.364820846905538;De 2 à 5 000 entrées;COMMUNE DE CRUAS;MC4 (Gardebosc);NON;NON;;FIXE;NON;I;110.0;84.0;6.0;41.10284167794316;45.70365358592693;12.043301759133964;1.1502029769959403;27.0;12.449255751014885;44.656708;4.761992;44.656708, 4.761992
136753;LE TOBOGGAN;AUVERGNE / RHONE-ALPES;14 AV JEAN MACE;69275;Décines-Charpieu;28740.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;144.0;29.0;722.0;15774.0;13738.0;14.82020672586985;De 10 à 20 000 entrées;REGIE AUTONOME DE GESTION DU TOBOGGAN;;OUI;C;JPPR;FIXE;NON;B;175.0;127.0;3.0;62.744440719633474;20.058107051067157;13.822773494245165;3.3746787350541956;78.0;52.94446306849927;45.768904;4.955836;45.768904, 4.955836
136773;CINEAL;BOURGOGNE / FRANCHE-COMTE;6 RUE DU PORT;58095;Decize;5443.0;58;58201;Decize;7360.0;06-autres communes et unités urbaines;2.0;345.0;32.0;984.0;12701.0;6240.0;103.54166666666667;De 10 à 20 000 entrées;COMMUNE DE DECIZE;;OUI;E;;FIXE;NON;C;107.0;94.0;3.0;43.23121684066405;43.83022419989731;12.408009584117748;0.5305493753208967;22.0;6.4179359917850425;46.831224;3.459781;46.831224, 3.459781
138641;MAJESTIC;BOURGOGNE / FRANCHE-COMTE;24 RUE NATIONALE;71176;Digoin;8024.0;71;00353;Digoin;10223.0;06-autres communes et unités urbaines;3.0;409.0;32.0;2421.0;28784.0;18132.0;58.746966688727106;De 20 à 30 000 entrées;ENGELS WILLIAM;;OUI;E;JPPR;FIXE;NON;C;203.0;165.0;71.0;50.307929176289456;38.81832178598923;9.965357967667437;0.9083910700538875;80.0;15.550423402617398;46.480212;3.977127;46.480212, 3.977127
142311;L ESPACE;AUVERGNE / RHONE-ALPES;ESPACE ASS. CULTUREL DOUVAINE;74105;Douvaine;6152.0;74;74115;Douvaine;6152.0;06-autres communes et unités urbaines;1.0;208.0;32.0;433.0;8164.0;5410.0;50.905730129390015;De 5 à 10 000 entrées;SOCIETE DES CINEMAS DU CHABLAIS;;NON;NON;;FIXE;NON;I;70.0;57.0;38.0;54.952229299363054;34.15605095541402;10.89171974522293;0.0;13.0;10.127388535031848;46.302008;6.310919;46.302008, 6.310919
145241;MEGARAMA;BOURGOGNE / FRANCHE-COMTE;1 RUE DES SOURCES;25212;École-Valentin;2680.0;25;25602;Besançon;139365.0;04-Unités urbaines de 100 000 hbts ou plus;13.0;1973.0;32.0;12796.0;205643.0;144151.0;42.658046076683476;De 200 à 300 000 entrées;LES IMAGES;AGORA;NON;NON;;FIXE;OUI;B;176.0;156.0;152.0;36.92247158703976;46.78793565277925;15.50971816563003;0.7798745945509669;41.0;8.4726867335563;47.278354;5.995713;47.278354, 5.995713
157971;VOLTAIRE;AUVERGNE / RHONE-ALPES;LA POTERIE;01160;Ferney-Voltaire;10056.0;01;00652;Genève (SUI) - Annemasse (partie française);189489.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;435.0;27.0;1458.0;28909.0;34443.0;-16.067125395581105;De 20 à 30 000 entrées;CINEMAS VOLTAIRE;;OUI;C;;FIXE;NON;B;98.0;79.0;49.0;30.92407611379088;45.398609897831285;20.441338448099057;3.23597554027878;34.0;19.4728246420297;46.253781;6.118753;46.253781, 6.118753
163811;L'IGLOO;AUVERGNE / RHONE-ALPES;LA TOUSSUIRE-CNE DE FONTCOUVERTE;73116;Fontcouverte-la-Toussuire;508.0;73;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;250.0;13.0;96.0;3435.0;4773.0;-28.032683846637337;De 2 à 5 000 entrées;SNC GIPPA ET GILBERT;MAURIENNE;NON;NON;;FIXE;NON;R;48.0;45.0;24.0;41.197932502280324;49.52873213742779;9.273335360291881;0.0;4.0;2.097902097902098;45.247083;6.304557;45.247083, 6.304557
167151;L EMBELLIE;AUVERGNE / RHONE-ALPES;46 AVENUE LA LIBERTE;73117;Fourneaux;691.0;73;73109;Modane;3904.0;06-autres communes et unités urbaines;1.0;174.0;31.0;233.0;3787.0;2510.0;50.876494023904385;De 2 à 5 000 entrées;COMMUNAUTE DE COMMUNES HAUTE MAURIENNE VANOISE;MC4 (Gardebosc);OUI;E;JP;FIXE;NON;B;116.0;100.0;1.0;52.156862745098046;33.155080213903744;14.367201426024955;0.32085561497326204;36.0;21.46167557932264;45.191425;6.648346;45.191425, 6.648346
185023;CLUB;AUVERGNE / RHONE-ALPES;9 BIS RUE DU PHALANSTERE;38185;Grenoble;159855.0;38;38701;Grenoble;519681.0;04-Unités urbaines de 100 000 hbts ou plus;5.0;479.0;32.0;5466.0;62090.0;48007.0;29.335305267981752;De 50 à 80 000 entrées;BETAPHI;MC4 (Gardebosc);OUI;A;RD;FIXE;NON;C;178.0;122.0;113.0;64.67095406876896;20.690978185405783;9.261153944531737;5.3769138012935285;112.0;97.78930829100742;45.187177;5.722453;45.187177, 5.722453
185116;PATHE CHAVANT;AUVERGNE / RHONE-ALPES;21 BOULEVARD MARECHAL LYAUTEY;38185;Grenoble;159855.0;38;38701;Grenoble;519681.0;04-Unités urbaines de 100 000 hbts ou plus;10.0;2984.0;32.0;8755.0;268577.0;169675.0;58.28908206866068;De 200 à 300 000 entrées;PATHE GRENOBLE CHAVANT;PATHE GAUMONT;NON;NON;;FIXE;OUI;C;154.0;134.0;126.0;34.477581147991934;49.58394461764167;14.33767345192249;1.6008007824439145;49.0;21.679580047680176;45.185486;5.731291;45.185486, 5.731291
187852;LE DANTON;BOURGOGNE / FRANCHE-COMTE;10 RUE DANTON;71230;Gueugnon;7143.0;71;71204;Gueugnon;7143.0;06-autres communes et unités urbaines;1.0;180.0;32.0;771.0;7896.0;5390.0;46.493506493506494;De 5 à 10 000 entrées;SARL LE DANTON;;OUI;E;JPPR;FIXE;NON;I;156.0;124.0;4.0;58.455298889084816;28.531123258684538;11.9555633926997;1.058014459530947;54.0;18.585787339093635;46.600458;4.067349;46.600458, 4.067349
204141;SALLE DE LA CANTINE;AUVERGNE / RHONE-ALPES;3, RUE DU GEYSER;42039;Chalmazel-Jeansagnière;458.0;42;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;50.0;22.0;56.0;3045.0;2599.0;17.160446325509813;De 2 à 5 000 entrées;CINEMAFOR ASSO;VEO (Baron);NON;NON;;ITINERANT;NON;R;42.0;33.0;0.0;48.74941009910335;39.59414818310524;11.65644171779141;0.0;8.0;21.283624351109015;45.72693270000001;3.834929299999999;45.72693270000001, 3.834929299999999
213122;LE FOYER;AUVERGNE / RHONE-ALPES;RUE DES CEVENNES;07128;Lalouvesc;387.0;07;00000;Zone rurale;14862638.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;400.0;8.0;37.0;1356.0;1376.0;-1.4534883720930232;Moins de 2000 entrées;ASSOCIATION DU CINEMA LE FOYER;VEO (Baron);NON;NON;;FIXE;NON;R;22.0;19.0;0.0;83.56039963669392;13.35149863760218;3.088101725703906;0.0;9.0;36.330608537693;45.120045;4.534213;45.120045, 4.534213
238021;Lumière Bellecour;AUVERGNE / RHONE-ALPES;12 RUE DE LA BARRE;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;3.0;214.0;32.0;2826.0;31594.0;28844.0;9.534045208708918;De 30 à 40 000 entrées;CINEMA NATIONAL POPULAIRE;EXANTHUS (Bidou);OUI;A;RD;FIXE;NON;C;152.0;109.0;78.0;63.673787271918115;6.853582554517133;19.28126390743213;10.191366266132622;100.0;98.70939029817535;45.757455;4.835595;45.757455, 4.835595
238032;ASTORIA;AUVERGNE / RHONE-ALPES;31-33 COURS VITTON;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;5.0;894.0;32.0;4503.0;82712.0;76279.0;8.433513811140681;De 80 à 100 000 entrées;UGC SAS;UGC;NON;NON;;FIXE;NON;C;99.0;68.0;55.0;72.97888591142699;11.191373127759006;15.801260890390564;0.028480070423446864;46.0;53.40013204396287;45.769811;4.855776;45.769811, 4.855776
238244;CINEMA BELLECOMBE;AUVERGNE / RHONE-ALPES;61 RUE D INKERMANN;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;290.0;23.0;149.0;4483.0;4272.0;4.939138576779026;De 2 à 5 000 entrées;ASSOCIATION BIENFAISANCE CHARMETTES;;NON;NON;;FIXE;NON;C;96.0;73.0;0.0;77.30038022813687;12.889733840304181;9.391634980988593;0.4182509505703422;35.0;40.98859315589354;45.765819;4.865911;45.765819, 4.865911
238351;Lumière Terreaux;AUVERGNE / RHONE-ALPES;40 RUE DU PRESIDENT EDOUARD HERRIOT;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;4.0;326.0;32.0;4744.0;69016.0;51171.0;34.873268061988234;De 50 à 80 000 entrées;CINEMA NATIONAL POPULAIRE;EXANTHUS (Bidou);OUI;A;RD;FIXE;NON;C;89.0;61.0;57.0;60.60031894904711;24.893815230606478;8.330570160895585;6.175295659450839;61.0;100.0;45.765294;4.834225;45.765294, 4.834225
238494;SAINT DENIS;AUVERGNE / RHONE-ALPES;77 GRANDE RUE CROIX ROUSSE;69123;Lyon;525236.0;69;00758;Lyon;1696765.0;04-Unités urbaines de 100 000 hbts ou plus;1.0;237.0;24.0;300.0;15187.0;12910.0;17.637490317583268;De 10 à 20 000 entrées;ESPOIR DU PLATEAU;Floret;NON;NON;;FIXE;NON;C;85.0;59.0;0.0;73.52492924014805;14.380579142172872;9.046374918354017;3.04811669932506;39.0;61.376006967123885;45.779971;4.832347;45.779971, 4.832347
